Geo_FIPS,StateFIPS,CountyFIPS,TractFIPS,BlockgroupFIPS,TotalPopEst2015_19ACS,YearOfStartDate,UnderAge1PopEst2015_19ACS,Age0to17PopEst2015_19ACS,Unique0to17WithED_Visit,Unique0to17WithED_VisitPer100,NumberED_VisitsAge0to17,ED_VisitsPer100Age0to17,NumberLowAcuityED_VisitsAge0to17,LowAcuityED_VisitsPer100Age0to17,NumberAsthmaRelatedED_Visits,AsthmaRelatedED_VisitsPer100Age0to17,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,InjuryRelatedEDVisitsPer100Age0to17,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,AcuteRespiratoryTractInfectionRelatedED_VisitsPer100Age0to17
420034732003,42,3,473200,3,1088,2018,3.8,180,15,8.3,19,10.6,3,1.7,,0,4,,0,,0
420034732003,42,3,473200,3,1088,2019,3.8,180,24,13.3,38,21.1,14,7.8,1,0.6,8,1,0.6,5,2.8
420034733001,42,3,473300,1,1010,2016,3.2,202,24,11.9,28,13.9,9,4.5,6,3,5,,0,3,1.5
420034733001,42,3,473300,1,1010,2017,3.2,202,21,10.4,26,12.9,12,5.9,5,2.5,2,1,0.5,3,1.5
420034733001,42,3,473300,1,1010,2018,3.2,202,31,15.3,37,18.3,17,8.4,3,1.5,6,,0,3,1.5
420034733001,42,3,473300,1,1010,2019,3.2,202,30,14.9,39,19.3,22,10.9,,0,6,,0,3,1.5
420034733002,42,3,473300,2,1429,2016,13.4,373,27,7.2,34,9.1,14,3.8,6,1.6,4,,0,6,1.6
420034733002,42,3,473300,2,1429,2017,13.4,373,32,8.6,40,10.7,15,4,7,1.9,9,2,0.5,5,1.3
420034733002,42,3,473300,2,1429,2018,13.4,373,24,6.4,34,9.1,16,4.3,11,2.9,3,1,0.3,5,1.3
420034733002,42,3,473300,2,1429,2019,13.4,373,33,8.8,39,10.5,19,5.1,6,1.6,5,,0,1,0.3
420034733003,42,3,473300,3,1346,2016,7.8,391,25,6.4,33,8.4,10,2.6,,0,5,,0,3,0.8
420034733003,42,3,473300,3,1346,2017,7.8,391,26,6.6,37,9.5,13,3.3,,0,9,1,0.3,3,0.8
420034733003,42,3,473300,3,1346,2018,7.8,391,41,10.5,59,15.1,28,7.2,1,0.3,13,,0,11,2.8
420034733003,42,3,473300,3,1346,2019,7.8,391,30,7.7,39,10,13,3.3,2,0.5,1,1,0.3,1,0.3
420034733004,42,3,473300,4,1094,2016,3.6,246,24,9.8,27,11,5,2,2,0.8,6,2,0.8,4,1.6
420034733004,42,3,473300,4,1094,2017,3.6,246,20,8.1,25,10.2,10,4.1,2,0.8,1,,0,3,1.2
420034733004,42,3,473300,4,1094,2018,3.6,246,22,8.9,28,11.4,14,5.7,1,0.4,1,,0,,0
420034733004,42,3,473300,4,1094,2019,3.6,246,20,8.1,26,10.6,14,5.7,6,2.4,4,1,0.4,3,1.2
420034733005,42,3,473300,5,558,2016,2.8,102,14,13.7,18,17.6,3,2.9,7,6.9,2,,0,1,1
420034733005,42,3,473300,5,558,2017,2.8,102,15,14.7,17,16.7,4,3.9,1,1,,,0,,0
420034733005,42,3,473300,5,558,2018,2.8,102,12,11.8,15,14.7,6,5.9,1,1,6,,0,1,1
420034733005,42,3,473300,5,558,2019,2.8,102,19,18.6,19,18.6,9,8.8,1,1,1,,0,1,1
420034734011,42,3,473401,1,633,2016,11,210,24,11.4,28,13.3,10,4.8,2,1,4,,0,1,0.5
420034734011,42,3,473401,1,633,2017,11,210,17,8.1,23,11,11,5.2,4,1.9,1,,0,,0
420034734011,42,3,473401,1,633,2018,11,210,17,8.1,20,9.5,6,2.9,2,1,,,0,1,0.5
420034734011,42,3,473401,1,633,2019,11,210,21,10,22,10.5,9,4.3,2,1,1,,0,1,0.5
420034734012,42,3,473401,2,525,2016,0,116,15,12.9,19,16.4,5,4.3,2,1.7,2,,0,3,2.6
420034734012,42,3,473401,2,525,2017,0,116,14,12.1,15,12.9,5,4.3,,0,2,,0,1,0.9
420034734012,42,3,473401,2,525,2018,0,116,15,12.9,19,16.4,9,7.8,1,0.9,,,0,1,0.9
420034734012,42,3,473401,2,525,2019,0,116,17,14.7,20,17.2,6,5.2,,0,5,1,0.9,3,2.6
420034734013,42,3,473401,3,1000,2016,0,233,21,9,26,11.2,8,3.4,2,0.9,,,0,1,0.4
420034734013,42,3,473401,3,1000,2017,0,233,23,9.9,36,15.5,18,7.7,12,5.2,11,,0,4,1.7
420034734013,42,3,473401,3,1000,2018,0,233,24,10.3,33,14.2,17,7.3,6,2.6,2,,0,4,1.7
420034734013,42,3,473401,3,1000,2019,0,233,24,10.3,38,16.3,22,9.4,4,1.7,5,2,0.9,4,1.7
420034734014,42,3,473401,4,1416,2016,11.8,392,33,8.4,57,14.5,10,2.6,18,4.6,16,,0,12,3.1
420034734014,42,3,473401,4,1416,2017,11.8,392,28,7.1,37,9.4,12,3.1,5,1.3,1,,0,5,1.3
420034734014,42,3,473401,4,1416,2018,11.8,392,42,10.7,53,13.5,25,6.4,7,1.8,1,,0,4,1
420034734014,42,3,473401,4,1416,2019,11.8,392,30,7.7,40,10.2,17,4.3,2,0.5,5,,0,4,1
420034734021,42,3,473402,1,1186,2016,1.4,256,12,4.7,12,4.7,1,0.4,,0,1,,0,1,0.4
420034734021,42,3,473402,1,1186,2017,1.4,256,19,7.4,21,8.2,8,3.1,1,0.4,4,,0,2,0.8
420034734021,42,3,473402,1,1186,2018,1.4,256,20,7.8,27,10.5,13,5.1,,0,5,,0,3,1.2
420034734021,42,3,473402,1,1186,2019,1.4,256,20,7.8,23,9,15,5.9,,0,4,,0,2,0.8
420034734022,42,3,473402,2,496,2016,2.4,100,11,11,15,15,5,5,4,4,1,,0,1,1
420034734022,42,3,473402,2,496,2017,2.4,100,18,18,18,18,6,6,2,2,3,,0,1,1
420034734022,42,3,473402,2,496,2018,2.4,100,10,10,14,14,6,6,,0,2,,0,4,4
420034734022,42,3,473402,2,496,2019,2.4,100,10,10,15,15,6,6,,0,4,,0,2,2
420034734023,42,3,473402,3,1735,2016,18.8,421,51,12.1,63,15,26,6.2,2,0.5,10,,0,3,0.7
420034734023,42,3,473402,3,1735,2017,18.8,421,43,10.2,57,13.5,22,5.2,,0,6,2,0.5,3,0.7
420034734023,42,3,473402,3,1735,2018,18.8,421,37,8.8,46,10.9,22,5.2,4,1,9,3,0.7,5,1.2
420034734023,42,3,473402,3,1735,2019,18.8,421,53,12.6,77,18.3,29,6.9,4,1,9,3,0.7,10,2.4
420034735001,42,3,473500,1,824,2016,9,256,16,6.3,19,7.4,9,3.5,1,0.4,5,,0,3,1.2
420034735001,42,3,473500,1,824,2017,9,256,26,10.2,29,11.3,13,5.1,1,0.4,1,1,0.4,4,1.6
420034735001,42,3,473500,1,824,2018,9,256,28,10.9,38,14.8,13,5.1,2,0.8,8,1,0.4,4,1.6
420034735001,42,3,473500,1,824,2019,9,256,17,6.6,22,8.6,9,3.5,2,0.8,2,,0,2,0.8
420034735002,42,3,473500,2,780,2016,8.4,238,14,5.9,16,6.7,5,2.1,,0,2,,0,2,0.8
420034735002,42,3,473500,2,780,2017,8.4,238,8,3.4,9,3.8,3,1.3,1,0.4,,,0,1,0.4
420034735002,42,3,473500,2,780,2018,8.4,238,14,5.9,20,8.4,7,2.9,3,1.3,2,,0,,0
420034735002,42,3,473500,2,780,2019,8.4,238,13,5.5,16,6.7,6,2.5,4,1.7,1,,0,,0
420034735003,42,3,473500,3,2087,2016,16,464,47,10.1,59,12.7,16,3.4,4,0.9,5,,0,3,0.6
420034735003,42,3,473500,3,2087,2017,16,464,54,11.6,64,13.8,17,3.7,5,1.1,8,,0,5,1.1
420034735003,42,3,473500,3,2087,2018,16,464,40,8.6,58,12.5,22,4.7,9,1.9,8,,0,5,1.1
420034735003,42,3,473500,3,2087,2019,16,464,47,10.1,73,15.7,32,6.9,19,4.1,12,2,0.4,5,1.1
420034736011,42,3,473601,1,848,2016,6,200,16,8,21,10.5,9,4.5,4,2,2,1,0.5,,0
420034736011,42,3,473601,1,848,2017,6,200,23,11.5,34,17,13,6.5,3,1.5,8,,0,7,3.5
420034736011,42,3,473601,1,848,2018,6,200,18,9,27,13.5,12,6,3,1.5,5,1,0.5,5,2.5
420034736011,42,3,473601,1,848,2019,6,200,21,10.5,29,14.5,11,5.5,5,2.5,6,,0,6,3
420034736012,42,3,473601,2,1400,2016,17.6,380,24,6.3,27,7.1,5,1.3,2,0.5,5,1,0.3,2,0.5
420034736012,42,3,473601,2,1400,2017,17.6,380,26,6.8,29,7.6,10,2.6,2,0.5,4,2,0.5,2,0.5
420034736012,42,3,473601,2,1400,2018,17.6,380,21,5.5,23,6.1,13,3.4,1,0.3,1,,0,2,0.5
420034736012,42,3,473601,2,1400,2019,17.6,380,29,7.6,34,8.9,19,5,,0,2,1,0.3,3,0.8
420034736013,42,3,473601,3,1483,2016,8,325,26,8,30,9.2,7,2.2,,0,7,1,0.3,1,0.3
420034736013,42,3,473601,3,1483,2017,8,325,24,7.4,29,8.9,9,2.8,2,0.6,3,1,0.3,3,0.9
420034736013,42,3,473601,3,1483,2018,8,325,23,7.1,28,8.6,9,2.8,4,1.2,4,1,0.3,1,0.3
420034736013,42,3,473601,3,1483,2019,8,325,30,9.2,36,11.1,11,3.4,1,0.3,5,,0,1,0.3
420034736021,42,3,473602,1,697,2016,18,133,14,10.5,18,13.5,6,4.5,5,3.8,3,,0,5,3.8
420034736021,42,3,473602,1,697,2017,18,133,11,8.3,13,9.8,3,2.3,3,2.3,1,1,0.8,1,0.8
420034736021,42,3,473602,1,697,2018,18,133,14,10.5,20,15,10,7.5,,0,8,,0,2,1.5
420034736021,42,3,473602,1,697,2019,18,133,15,11.3,17,12.8,6,4.5,,0,4,1,0.8,3,2.3
420034736022,42,3,473602,2,2266,2016,17.4,542,35,6.5,49,9,14,2.6,4,0.7,9,,0,5,0.9
420034736022,42,3,473602,2,2266,2017,17.4,542,36,6.6,49,9,13,2.4,9,1.7,7,3,0.6,6,1.1
420034736022,42,3,473602,2,2266,2018,17.4,542,42,7.7,47,8.7,21,3.9,6,1.1,8,,0,3,0.6
420034736022,42,3,473602,2,2266,2019,17.4,542,49,9,67,12.4,29,5.4,10,1.8,4,1,0.2,5,0.9
420034736023,42,3,473602,3,522,2016,2.2,114,10,8.8,10,8.8,3,2.6,2,1.8,1,,0,2,1.8
420034736023,42,3,473602,3,522,2017,2.2,114,10,8.8,11,9.6,6,5.3,1,0.9,2,1,0.9,3,2.6
420034736023,42,3,473602,3,522,2018,2.2,114,8,7,9,7.9,4,3.5,,0,2,,0,2,1.8
420034736023,42,3,473602,3,522,2019,2.2,114,17,14.9,20,17.5,9,7.9,,0,3,1,0.9,1,0.9
420034736024,42,3,473602,4,1052,2016,9,139,6,4.3,7,5,2,1.4,1,0.7,,,0,,0
420034736024,42,3,473602,4,1052,2017,9,139,13,9.4,16,11.5,4,2.9,2,1.4,4,,0,3,2.2
420034736024,42,3,473602,4,1052,2018,9,139,5,3.6,6,4.3,3,2.2,,0,1,,0,1,0.7
420034736024,42,3,473602,4,1052,2019,9,139,14,10.1,20,14.4,7,5,8,5.8,1,,0,1,0.7
420034741011,42,3,474101,1,2132,2016,27.6,560,53,9.5,67,12,27,4.8,13,2.3,8,2,0.4,7,1.3
420034741011,42,3,474101,1,2132,2017,27.6,560,52,9.3,71,12.7,20,3.6,14,2.5,19,2,0.4,10,1.8
420034741011,42,3,474101,1,2132,2018,27.6,560,48,8.6,70,12.5,23,4.1,18,3.2,7,1,0.2,15,2.7
420034741011,42,3,474101,1,2132,2019,27.6,560,60,10.7,93,16.6,44,7.9,27,4.8,10,2,0.4,8,1.4
420034741012,42,3,474101,2,1610,2016,15,486,30,6.2,36,7.4,7,1.4,4,0.8,2,1,0.2,2,0.4
420034741012,42,3,474101,2,1610,2017,15,486,36,7.4,43,8.8,10,2.1,4,0.8,3,1,0.2,4,0.8
420034741012,42,3,474101,2,1610,2018,15,486,24,4.9,32,6.6,8,1.6,5,1,1,,0,4,0.8
420034741012,42,3,474101,2,1610,2019,15,486,36,7.4,42,8.6,17,3.5,2,0.4,2,1,0.2,3,0.6
420034741021,42,3,474102,1,2258,2016,35.8,591,45,7.6,64,10.8,13,2.2,15,2.5,7,2,0.3,6,1
420034741021,42,3,474102,1,2258,2017,35.8,591,43,7.3,47,8,14,2.4,8,1.4,7,1,0.2,4,0.7
420034741021,42,3,474102,1,2258,2018,35.8,591,43,7.3,51,8.6,13,2.2,7,1.2,3,2,0.3,2,0.3
420034741021,42,3,474102,1,2258,2019,35.8,591,32,5.4,38,6.4,18,3,4,0.7,5,1,0.2,5,0.8
420034741022,42,3,474102,2,1474,2016,9,425,20,4.7,21,4.9,9,2.1,3,0.7,3,1,0.2,3,0.7
420034741022,42,3,474102,2,1474,2017,9,425,26,6.1,31,7.3,6,1.4,,0,3,,0,3,0.7
420034741022,42,3,474102,2,1474,2018,9,425,24,5.6,33,7.8,17,4,1,0.2,4,,0,3,0.7
420034741022,42,3,474102,2,1474,2019,9,425,21,4.9,29,6.8,13,3.1,1,0.2,4,1,0.2,5,1.2
420034742011,42,3,474201,1,2535,2016,30.8,671,45,6.7,61,9.1,14,2.1,5,0.7,9,3,0.4,5,0.7
420034742011,42,3,474201,1,2535,2017,30.8,671,56,8.3,61,9.1,18,2.7,8,1.2,3,1,0.1,4,0.6
420034742011,42,3,474201,1,2535,2018,30.8,671,56,8.3,71,10.6,25,3.7,13,1.9,8,1,0.1,4,0.6
420034742011,42,3,474201,1,2535,2019,30.8,671,61,9.1,68,10.1,24,3.6,7,1,9,1,0.1,8,1.2
420034742021,42,3,474202,1,2393,2016,15.8,554,38,6.9,47,8.5,18,3.2,4,0.7,4,,0,1,0.2
420034742021,42,3,474202,1,2393,2017,15.8,554,36,6.5,48,8.7,11,2,2,0.4,3,,0,5,0.9
420034742021,42,3,474202,1,2393,2018,15.8,554,37,6.7,44,7.9,20,3.6,2,0.4,2,,0,4,0.7
420034742021,42,3,474202,1,2393,2019,15.8,554,35,6.3,48,8.7,16,2.9,5,0.9,4,,0,2,0.4
420034742022,42,3,474202,2,2573,2016,29.8,728,44,6,55,7.6,11,1.5,6,0.8,12,,0,3,0.4
420034742022,42,3,474202,2,2573,2017,29.8,728,62,8.5,76,10.4,23,3.2,4,0.5,12,,0,7,1
420034742022,42,3,474202,2,2573,2018,29.8,728,56,7.7,84,11.5,35,4.8,11,1.5,12,1,0.1,3,0.4
420034742022,42,3,474202,2,2573,2019,29.8,728,60,8.2,82,11.3,35,4.8,8,1.1,8,1,0.1,5,0.7
420034742031,42,3,474203,1,1558,2016,16.6,369,28,7.6,34,9.2,10,2.7,3,0.8,9,,0,,0
420034742031,42,3,474203,1,1558,2017,16.6,369,24,6.5,29,7.9,5,1.4,1,0.3,6,2,0.5,,0
420034742031,42,3,474203,1,1558,2018,16.6,369,21,5.7,25,6.8,9,2.4,3,0.8,5,1,0.3,3,0.8
420034742031,42,3,474203,1,1558,2019,16.6,369,33,8.9,39,10.6,10,2.7,2,0.5,10,4,1.1,4,1.1
420034742032,42,3,474203,2,725,2016,9,158,17,10.8,21,13.3,5,3.2,1,0.6,3,,0,1,0.6
420034742032,42,3,474203,2,725,2017,9,158,10,6.3,13,8.2,,0,,0,2,,0,1,0.6
420034742032,42,3,474203,2,725,2018,9,158,11,7,14,8.9,4,2.5,2,1.3,,,0,1,0.6
420034742032,42,3,474203,2,725,2019,9,158,15,9.5,20,12.7,5,3.2,3,1.9,3,,0,2,1.3
420034742033,42,3,474203,3,2479,2016,34.4,737,32,4.3,39,5.3,9,1.2,2,0.3,10,1,0.1,6,0.8
420034742033,42,3,474203,3,2479,2017,34.4,737,39,5.3,42,5.7,11,1.5,2,0.3,4,1,0.1,3,0.4
420034742033,42,3,474203,3,2479,2018,34.4,737,58,7.9,63,8.5,30,4.1,10,1.4,12,3,0.4,6,0.8
420034742033,42,3,474203,3,2479,2019,34.4,737,50,6.8,61,8.3,17,2.3,8,1.1,7,,0,8,1.1
420034751011,42,3,475101,1,1141,2016,4.8,304,16,5.3,16,5.3,4,1.3,3,1,1,,0,1,0.3
420034751011,42,3,475101,1,1141,2017,4.8,304,18,5.9,20,6.6,8,2.6,5,1.6,1,,0,1,0.3
420034751011,42,3,475101,1,1141,2018,4.8,304,15,4.9,19,6.3,6,2,6,2,1,,0,3,1
420034751011,42,3,475101,1,1141,2019,4.8,304,21,6.9,27,8.9,8,2.6,9,3,4,1,0.3,4,1.3
420034751012,42,3,475101,2,951,2016,18.6,246,15,6.1,18,7.3,4,1.6,4,1.6,1,,0,,0
420034751012,42,3,475101,2,951,2017,18.6,246,17,6.9,23,9.3,10,4.1,3,1.2,2,,0,2,0.8
420034751012,42,3,475101,2,951,2018,18.6,246,21,8.5,22,8.9,16,6.5,2,0.8,2,,0,4,1.6
420034751012,42,3,475101,2,951,2019,18.6,246,15,6.1,23,9.3,5,2,,0,3,1,0.4,2,0.8
420034751013,42,3,475101,3,1167,2016,9,58,31,53.4,38,65.5,8,13.8,9,15.5,5,,0,2,3.4
420034751013,42,3,475101,3,1167,2017,9,58,22,37.9,27,46.6,7,12.1,6,10.3,,,0,2,3.4
420034751013,42,3,475101,3,1167,2018,9,58,20,34.5,23,39.7,12,20.7,3,5.2,6,1,1.7,3,5.2
420034751013,42,3,475101,3,1167,2019,9,58,29,50,35,60.3,16,27.6,5,8.6,4,3,5.2,3,5.2
420034751014,42,3,475101,4,1423,2016,5,76,13,17.1,18,23.7,4,5.3,3,3.9,4,,0,1,1.3
420034751014,42,3,475101,4,1423,2017,5,76,15,19.7,15,19.7,8,10.5,3,3.9,3,,0,1,1.3
420034751014,42,3,475101,4,1423,2018,5,76,16,21.1,22,28.9,10,13.2,,0,1,,0,2,2.6
420034751014,42,3,475101,4,1423,2019,5,76,14,18.4,17,22.4,10,13.2,,0,1,,0,1,1.3
420034751021,42,3,475102,1,1581,2016,8,319,24,7.5,34,10.7,13,4.1,,0,4,1,0.3,3,0.9
420034751021,42,3,475102,1,1581,2017,8,319,26,8.2,33,10.3,7,2.2,4,1.3,6,1,0.3,3,0.9
420034751021,42,3,475102,1,1581,2018,8,319,34,10.7,46,14.4,23,7.2,,0,11,1,0.3,6,1.9
420034751021,42,3,475102,1,1581,2019,8,319,23,7.2,32,10,13,4.1,,0,4,,0,1,0.3
420034752001,42,3,475200,1,785,2016,5.4,126,13,10.3,14,11.1,7,5.6,1,0.8,,,0,2,1.6
420034752001,42,3,475200,1,785,2017,5.4,126,14,11.1,21,16.7,5,4,6,4.8,,,0,,0
420034752001,42,3,475200,1,785,2018,5.4,126,15,11.9,17,13.5,7,5.6,3,2.4,1,,0,1,0.8
420034752001,42,3,475200,1,785,2019,5.4,126,16,12.7,19,15.1,5,4,1,0.8,1,,0,3,2.4
420034752002,42,3,475200,2,1076,2016,19.8,215,33,15.3,46,21.4,11,5.1,2,0.9,8,,0,5,2.3
420034752002,42,3,475200,2,1076,2017,19.8,215,18,8.4,21,9.8,4,1.9,,0,1,,0,5,2.3
420034752002,42,3,475200,2,1076,2018,19.8,215,21,9.8,31,14.4,19,8.8,2,0.9,2,,0,1,0.5
420034752002,42,3,475200,2,1076,2019,19.8,215,32,14.9,57,26.5,23,10.7,4,1.9,3,2,0.9,4,1.9
420034752003,42,3,475200,3,1190,2016,6.6,245,21,8.6,28,11.4,4,1.6,6,2.4,4,,0,1,0.4
420034752003,42,3,475200,3,1190,2017,6.6,245,22,9,27,11,6,2.4,5,2,7,,0,2,0.8
420034752003,42,3,475200,3,1190,2018,6.6,245,28,11.4,40,16.3,17,6.9,17,6.9,6,,0,4,1.6
420034752003,42,3,475200,3,1190,2019,6.6,245,29,11.8,43,17.6,14,5.7,14,5.7,3,,0,9,3.7
420034752004,42,3,475200,4,1921,2016,32,479,24,5,28,5.8,12,2.5,3,0.6,4,1,0.2,4,0.8
420034752004,42,3,475200,4,1921,2017,32,479,24,5,28,5.8,4,0.8,,0,3,,0,,0
420034752004,42,3,475200,4,1921,2018,32,479,27,5.6,31,6.5,13,2.7,1,0.2,3,1,0.2,,0
420034752004,42,3,475200,4,1921,2019,32,479,30,6.3,37,7.7,15,3.1,1,0.2,7,3,0.6,,0
420034753011,42,3,475301,1,774,2016,4.2,38,7,18.4,8,21.1,3,7.9,1,2.6,,,0,2,5.3
420034753011,42,3,475301,1,774,2017,4.2,38,4,10.5,6,15.8,2,5.3,2,5.3,,,0,,0
420034753011,42,3,475301,1,774,2018,4.2,38,10,26.3,12,31.6,6,15.8,,0,2,,0,1,2.6
420034753011,42,3,475301,1,774,2019,4.2,38,8,21.1,8,21.1,4,10.5,1,2.6,3,1,2.6,1,2.6
420034753012,42,3,475301,2,605,2016,15.6,140,14,10,16,11.4,3,2.1,1,0.7,2,1,0.7,1,0.7
420034753012,42,3,475301,2,605,2017,15.6,140,13,9.3,15,10.7,6,4.3,1,0.7,6,1,0.7,2,1.4
420034753012,42,3,475301,2,605,2018,15.6,140,10,7.1,10,7.1,4,2.9,,0,3,1,0.7,3,2.1
420034753012,42,3,475301,2,605,2019,15.6,140,5,3.6,9,6.4,5,3.6,,0,1,,0,2,1.4
420034753013,42,3,475301,3,2491,2016,28.6,542,50,9.2,75,13.8,17,3.1,6,1.1,23,4,0.7,11,2
420034753013,42,3,475301,3,2491,2017,28.6,542,53,9.8,71,13.1,21,3.9,7,1.3,12,3,0.6,9,1.7
420034753013,42,3,475301,3,2491,2018,28.6,542,52,9.6,67,12.4,28,5.2,1,0.2,12,,0,11,2
420034753013,42,3,475301,3,2491,2019,28.6,542,67,12.4,98,18.1,43,7.9,9,1.7,18,,0,12,2.2
420034753014,42,3,475301,4,816,2016,4.8,142,20,14.1,28,19.7,13,9.2,3,2.1,3,,0,3,2.1
420034753014,42,3,475301,4,816,2017,4.8,142,19,13.4,27,19,7,4.9,7,4.9,3,1,0.7,4,2.8
420034753014,42,3,475301,4,816,2018,4.8,142,25,17.6,43,30.3,26,18.3,13,9.2,6,1,0.7,2,1.4
420034753014,42,3,475301,4,816,2019,4.8,142,17,12,25,17.6,6,4.2,4,2.8,6,,0,,0
420034753031,42,3,475303,1,1749,2016,17.4,418,41,9.8,55,13.2,20,4.8,8,1.9,6,2,0.5,10,2.4
420034753031,42,3,475303,1,1749,2017,17.4,418,48,11.5,53,12.7,17,4.1,9,2.2,6,,0,6,1.4
420034753031,42,3,475303,1,1749,2018,17.4,418,39,9.3,49,11.7,22,5.3,4,1,6,,0,7,1.7
420034753031,42,3,475303,1,1749,2019,17.4,418,41,9.8,50,12,22,5.3,6,1.4,5,,0,4,1
420034753032,42,3,475303,2,1116,2016,7.2,161,26,16.1,32,19.9,9,5.6,2,1.2,3,1,0.6,4,2.5
420034753032,42,3,475303,2,1116,2017,7.2,161,16,9.9,18,11.2,4,2.5,,0,,,0,,0
420034753032,42,3,475303,2,1116,2018,7.2,161,10,6.2,17,10.6,4,2.5,6,3.7,3,1,0.6,2,1.2
420034753032,42,3,475303,2,1116,2019,7.2,161,13,8.1,14,8.7,5,3.1,1,0.6,2,,0,,0
420034753033,42,3,475303,3,1103,2016,15,271,15,5.5,22,8.1,7,2.6,4,1.5,7,1,0.4,3,1.1
420034753033,42,3,475303,3,1103,2017,15,271,17,6.3,25,9.2,10,3.7,,0,8,,0,4,1.5
420034753033,42,3,475303,3,1103,2018,15,271,13,4.8,18,6.6,6,2.2,2,0.7,5,,0,2,0.7
420034753033,42,3,475303,3,1103,2019,15,271,20,7.4,27,10,15,5.5,2,0.7,5,,0,4,1.5
420034753041,42,3,475304,1,1099,2016,17.6,176,16,9.1,19,10.8,5,2.8,3,1.7,3,1,0.6,2,1.1
420034753041,42,3,475304,1,1099,2017,17.6,176,13,7.4,16,9.1,7,4,1,0.6,2,,0,5,2.8
420034753041,42,3,475304,1,1099,2018,17.6,176,12,6.8,14,8,6,3.4,1,0.6,1,1,0.6,,0
420034753041,42,3,475304,1,1099,2019,17.6,176,16,9.1,20,11.4,7,4,1,0.6,,,0,,0
420034753042,42,3,475304,2,2180,2016,36.6,584,34,5.8,41,7,12,2.1,1,0.2,1,,0,3,0.5
420034753042,42,3,475304,2,2180,2017,36.6,584,27,4.6,32,5.5,8,1.4,1,0.2,6,3,0.5,2,0.3
420034753042,42,3,475304,2,2180,2018,36.6,584,32,5.5,37,6.3,13,2.2,3,0.5,7,1,0.2,6,1
420034753042,42,3,475304,2,2180,2019,36.6,584,28,4.8,32,5.5,8,1.4,,0,,,0,5,0.9
420034753043,42,3,475304,3,970,2016,4,125,15,12,18,14.4,2,1.6,,0,1,,0,1,0.8
420034753043,42,3,475304,3,970,2017,4,125,13,10.4,15,12,4,3.2,1,0.8,1,,0,3,2.4
420034753043,42,3,475304,3,970,2018,4,125,12,9.6,14,11.2,7,5.6,,0,2,,0,2,1.6
420034753043,42,3,475304,3,970,2019,4,125,17,13.6,21,16.8,11,8.8,,0,1,,0,1,0.8
420034753044,42,3,475304,4,1193,2016,9.4,212,25,11.8,28,13.2,8,3.8,2,0.9,3,,0,2,0.9
420034753044,42,3,475304,4,1193,2017,9.4,212,17,8,21,9.9,6,2.8,1,0.5,4,1,0.5,2,0.9
420034753044,42,3,475304,4,1193,2018,9.4,212,34,16,46,21.7,17,8,5,2.4,6,1,0.5,3,1.4
420034753044,42,3,475304,4,1193,2019,9.4,212,31,14.6,37,17.5,14,6.6,,0,5,1,0.5,3,1.4
420034754011,42,3,475401,1,1325,2016,16,181,28,15.5,58,32,17,9.4,13,7.2,6,2,1.1,4,2.2
420034754011,42,3,475401,1,1325,2017,16,181,38,21,59,32.6,19,10.5,11,6.1,9,2,1.1,8,4.4
420034754011,42,3,475401,1,1325,2018,16,181,32,17.7,40,22.1,20,11,3,1.7,5,1,0.6,4,2.2
420034754011,42,3,475401,1,1325,2019,16,181,21,11.6,31,17.1,12,6.6,1,0.6,2,,0,4,2.2
420034754012,42,3,475401,2,1717,2016,14.8,394,37,9.4,54,13.7,17,4.3,11,2.8,9,,0,4,1
420034754012,42,3,475401,2,1717,2017,14.8,394,29,7.4,39,9.9,12,3,11,2.8,7,,0,2,0.5
420034754012,42,3,475401,2,1717,2018,14.8,394,33,8.4,48,12.2,15,3.8,13,3.3,5,,0,8,2
420034754012,42,3,475401,2,1717,2019,14.8,394,33,8.4,45,11.4,25,6.3,4,1,8,,0,8,2
420034754013,42,3,475401,3,889,2016,5.6,175,8,4.6,10,5.7,3,1.7,,0,1,,0,1,0.6
420034754013,42,3,475401,3,889,2017,5.6,175,14,8,14,8,5,2.9,,0,1,,0,,0
420034754013,42,3,475401,3,889,2018,5.6,175,13,7.4,16,9.1,7,4,2,1.1,3,,0,3,1.7
420034754013,42,3,475401,3,889,2019,5.6,175,16,9.1,17,9.7,5,2.9,1,0.6,2,,0,,0
420034754021,42,3,475402,1,1170,2016,19,201,18,9,23,11.4,12,6,1,0.5,5,,0,5,2.5
420034754021,42,3,475402,1,1170,2017,19,201,17,8.5,24,11.9,10,5,6,3,2,,0,3,1.5
420034754021,42,3,475402,1,1170,2018,19,201,19,9.5,32,15.9,16,8,7,3.5,1,1,0.5,1,0.5
420034754021,42,3,475402,1,1170,2019,19,201,22,10.9,27,13.4,6,3,6,3,7,,0,1,0.5
420034754022,42,3,475402,2,1745,2016,7,357,32,9,37,10.4,11,3.1,7,2,3,2,0.6,1,0.3
420034754022,42,3,475402,2,1745,2017,7,357,35,9.8,41,11.5,13,3.6,2,0.6,4,,0,4,1.1
420034754022,42,3,475402,2,1745,2018,7,357,32,9,37,10.4,21,5.9,1,0.3,7,1,0.3,5,1.4
420034754022,42,3,475402,2,1745,2019,7,357,35,9.8,40,11.2,17,4.8,3,0.8,2,1,0.3,4,1.1
